"FISHING_GROUND_CODE","DESCRIPTION_EN","DESCRIPTION_FR","AREA_TYPE_CODE"
"6100050","00° - 05°N; 050° - 055°E","00° - 05°N; 050° - 055°E","GRID05x05"
"6100055","00° - 05°N; 055° - 060°E","00° - 05°N; 055° - 060°E","GRID05x05"
"6100060","00° - 05°N; 060° - 065°E","00° - 05°N; 060° - 065°E","GRID05x05"
"6100065","00° - 05°N; 065° - 070°E","00° - 05°N; 065° - 070°E","GRID05x05"
"6100070","00° - 05°N; 070° - 075°E","00° - 05°N; 070° - 075°E","GRID05x05"
"6100075","00° - 05°N; 075° - 080°E","00° - 05°N; 075° - 080°E","GRID05x05"
"6100080","00° - 05°N; 080° - 085°E","00° - 05°N; 080° - 085°E","GRID05x05"
"6100085","00° - 05°N; 085° - 090°E","00° - 05°N; 085° - 090°E","GRID05x05"
"6100090","00° - 05°N; 090° - 095°E","00° - 05°N; 090° - 095°E","GRID05x05"
"6100095","00° - 05°N; 095° - 100°E","00° - 05°N; 095° - 100°E","GRID05x05"
"6105045","05° - 10°N; 045° - 050°E","05° - 10°N; 045° - 050°E","GRID05x05"
"6105050","05° - 10°N; 050° - 055°E","05° - 10°N; 050° - 055°E","GRID05x05"
"6105055","05° - 10°N; 055° - 060°E","05° - 10°N; 055° - 060°E","GRID05x05"
"6105060","05° - 10°N; 060° - 065°E","05° - 10°N; 060° - 065°E","GRID05x05"
"6105065","05° - 10°N; 065° - 070°E","05° - 10°N; 065° - 070°E","GRID05x05"
"6105070","05° - 10°N; 070° - 075°E","05° - 10°N; 070° - 075°E","GRID05x05"
"6105075","05° - 10°N; 075° - 080°E","05° - 10°N; 075° - 080°E","GRID05x05"
"6105080","05° - 10°N; 080° - 085°E","05° - 10°N; 080° - 085°E","GRID05x05"
"6105085","05° - 10°N; 085° - 090°E","05° - 10°N; 085° - 090°E","GRID05x05"
"6105090","05° - 10°N; 090° - 095°E","05° - 10°N; 090° - 095°E","GRID05x05"
"6105095","05° - 10°N; 095° - 100°E","05° - 10°N; 095° - 100°E","GRID05x05"
"6105100","05° - 10°N; 100° - 105°E","05° - 10°N; 100° - 105°E","GRID05x05"
"6110040","10° - 15°N; 040° - 045°E","10° - 15°N; 040° - 045°E","GRID05x05"
"6110045","10° - 15°N; 045° - 050°E","10° - 15°N; 045° - 050°E","GRID05x05"
"6110050","10° - 15°N; 050° - 055°E","10° - 15°N; 050° - 055°E","GRID05x05"
"6110055","10° - 15°N; 055° - 060°E","10° - 15°N; 055° - 060°E","GRID05x05"
"6110060","10° - 15°N; 060° - 065°E","10° - 15°N; 060° - 065°E","GRID05x05"
"6110065","10° - 15°N; 065° - 070°E","10° - 15°N; 065° - 070°E","GRID05x05"
"6110070","10° - 15°N; 070° - 075°E","10° - 15°N; 070° - 075°E","GRID05x05"
"6110075","10° - 15°N; 075° - 080°E","10° - 15°N; 075° - 080°E","GRID05x05"
"6110080","10° - 15°N; 080° - 085°E","10° - 15°N; 080° - 085°E","GRID05x05"
"6110085","10° - 15°N; 085° - 090°E","10° - 15°N; 085° - 090°E","GRID05x05"
"6110090","10° - 15°N; 090° - 095°E","10° - 15°N; 090° - 095°E","GRID05x05"
"6115050","15° - 20°N; 050° - 055°E","15° - 20°N; 050° - 055°E","GRID05x05"
"6115055","15° - 20°N; 055° - 060°E","15° - 20°N; 055° - 060°E","GRID05x05"
"6115060","15° - 20°N; 060° - 065°E","15° - 20°N; 060° - 065°E","GRID05x05"
"6115065","15° - 20°N; 065° - 070°E","15° - 20°N; 065° - 070°E","GRID05x05"
"6115070","15° - 20°N; 070° - 075°E","15° - 20°N; 070° - 075°E","GRID05x05"
"6115080","15° - 20°N; 080° - 085°E","15° - 20°N; 080° - 085°E","GRID05x05"
"6115085","15° - 20°N; 085° - 090°E","15° - 20°N; 085° - 090°E","GRID05x05"
"6115090","15° - 20°N; 090° - 095°E","15° - 20°N; 090° - 095°E","GRID05x05"
"6120055","20° - 25°N; 055° - 060°E","20° - 25°N; 055° - 060°E","GRID05x05"
"6120060","20° - 25°N; 060° - 065°E","20° - 25°N; 060° - 065°E","GRID05x05"
"6120065","20° - 25°N; 065° - 070°E","20° - 25°N; 065° - 070°E","GRID05x05"
"6120085","20° - 25°N; 085° - 090°E","20° - 25°N; 085° - 090°E","GRID05x05"
"6125050","25° - 30°N; 050° - 055°E","25° - 30°N; 050° - 055°E","GRID05x05"
"6125055","25° - 30°N; 055° - 060°E","25° - 30°N; 055° - 060°E","GRID05x05"
"6125060","25° - 30°N; 060° - 065°E","25° - 30°N; 060° - 065°E","GRID05x05"
"6200035","00° - 05°S; 035° - 040°E","00° - 05°S; 035° - 040°E","GRID05x05"
"6200040","00° - 05°S; 040° - 045°E","00° - 05°S; 040° - 045°E","GRID05x05"
"6200045","00° - 05°S; 045° - 050°E","00° - 05°S; 045° - 050°E","GRID05x05"
"6200050","00° - 05°S; 050° - 055°E","00° - 05°S; 050° - 055°E","GRID05x05"
"6200055","00° - 05°S; 055° - 060°E","00° - 05°S; 055° - 060°E","GRID05x05"
"6200060","00° - 05°S; 060° - 065°E","00° - 05°S; 060° - 065°E","GRID05x05"
"6200065","00° - 05°S; 065° - 070°E","00° - 05°S; 065° - 070°E","GRID05x05"
"6200070","00° - 05°S; 070° - 075°E","00° - 05°S; 070° - 075°E","GRID05x05"
"6200075","00° - 05°S; 075° - 080°E","00° - 05°S; 075° - 080°E","GRID05x05"
"6200080","00° - 05°S; 080° - 085°E","00° - 05°S; 080° - 085°E","GRID05x05"
"6200085","00° - 05°S; 085° - 090°E","00° - 05°S; 085° - 090°E","GRID05x05"
"6200090","00° - 05°S; 090° - 095°E","00° - 05°S; 090° - 095°E","GRID05x05"
"6200095","00° - 05°S; 095° - 100°E","00° - 05°S; 095° - 100°E","GRID05x05"
"6200100","00° - 05°S; 100° - 105°E","00° - 05°S; 100° - 105°E","GRID05x05"
"6205035","05° - 10°S; 035° - 040°E","05° - 10°S; 035° - 040°E","GRID05x05"
"6205040","05° - 10°S; 040° - 045°E","05° - 10°S; 040° - 045°E","GRID05x05"
"6205045","05° - 10°S; 045° - 050°E","05° - 10°S; 045° - 050°E","GRID05x05"
"6205050","05° - 10°S; 050° - 055°E","05° - 10°S; 050° - 055°E","GRID05x05"
"6205055","05° - 10°S; 055° - 060°E","05° - 10°S; 055° - 060°E","GRID05x05"
"6205060","05° - 10°S; 060° - 065°E","05° - 10°S; 060° - 065°E","GRID05x05"
"6205065","05° - 10°S; 065° - 070°E","05° - 10°S; 065° - 070°E","GRID05x05"
"6205070","05° - 10°S; 070° - 075°E","05° - 10°S; 070° - 075°E","GRID05x05"
"6205075","05° - 10°S; 075° - 080°E","05° - 10°S; 075° - 080°E","GRID05x05"
"6205080","05° - 10°S; 080° - 085°E","05° - 10°S; 080° - 085°E","GRID05x05"
"6205085","05° - 10°S; 085° - 090°E","05° - 10°S; 085° - 090°E","GRID05x05"
"6205090","05° - 10°S; 090° - 095°E","05° - 10°S; 090° - 095°E","GRID05x05"
"6205095","05° - 10°S; 095° - 100°E","05° - 10°S; 095° - 100°E","GRID05x05"
"6205100","05° - 10°S; 100° - 105°E","05° - 10°S; 100° - 105°E","GRID05x05"
"6205105","05° - 10°S; 105° - 110°E","05° - 10°S; 105° - 110°E","GRID05x05"
"6205110","05° - 10°S; 110° - 115°E","05° - 10°S; 110° - 115°E","GRID05x05"
"6205115","05° - 10°S; 115° - 120°E","05° - 10°S; 115° - 120°E","GRID05x05"
"6205125","05° - 10°S; 125° - 130°E","05° - 10°S; 125° - 130°E","GRID05x05"
"6210035","10° - 15°S; 035° - 040°E","10° - 15°S; 035° - 040°E","GRID05x05"
"6210040","10° - 15°S; 040° - 045°E","10° - 15°S; 040° - 045°E","GRID05x05"
"6210045","10° - 15°S; 045° - 050°E","10° - 15°S; 045° - 050°E","GRID05x05"
"6210050","10° - 15°S; 050° - 055°E","10° - 15°S; 050° - 055°E","GRID05x05"
"6210055","10° - 15°S; 055° - 060°E","10° - 15°S; 055° - 060°E","GRID05x05"
"6210060","10° - 15°S; 060° - 065°E","10° - 15°S; 060° - 065°E","GRID05x05"
"6210065","10° - 15°S; 065° - 070°E","10° - 15°S; 065° - 070°E","GRID05x05"
"6210070","10° - 15°S; 070° - 075°E","10° - 15°S; 070° - 075°E","GRID05x05"
"6210075","10° - 15°S; 075° - 080°E","10° - 15°S; 075° - 080°E","GRID05x05"
"6210080","10° - 15°S; 080° - 085°E","10° - 15°S; 080° - 085°E","GRID05x05"
"6210085","10° - 15°S; 085° - 090°E","10° - 15°S; 085° - 090°E","GRID05x05"
"6210090","10° - 15°S; 090° - 095°E","10° - 15°S; 090° - 095°E","GRID05x05"
"6210095","10° - 15°S; 095° - 100°E","10° - 15°S; 095° - 100°E","GRID05x05"
"6210100","10° - 15°S; 100° - 105°E","10° - 15°S; 100° - 105°E","GRID05x05"
"6210105","10° - 15°S; 105° - 110°E","10° - 15°S; 105° - 110°E","GRID05x05"
"6210110","10° - 15°S; 110° - 115°E","10° - 15°S; 110° - 115°E","GRID05x05"
"6210115","10° - 15°S; 115° - 120°E","10° - 15°S; 115° - 120°E","GRID05x05"
"6210120","10° - 15°S; 120° - 125°E","10° - 15°S; 120° - 125°E","GRID05x05"
"6215030","15° - 20°S; 030° - 035°E","15° - 20°S; 030° - 035°E","GRID05x05"
"6215035","15° - 20°S; 035° - 040°E","15° - 20°S; 035° - 040°E","GRID05x05"
"6215040","15° - 20°S; 040° - 045°E","15° - 20°S; 040° - 045°E","GRID05x05"
"6215045","15° - 20°S; 045° - 050°E","15° - 20°S; 045° - 050°E","GRID05x05"
"6215050","15° - 20°S; 050° - 055°E","15° - 20°S; 050° - 055°E","GRID05x05"
"6215055","15° - 20°S; 055° - 060°E","15° - 20°S; 055° - 060°E","GRID05x05"
"6215060","15° - 20°S; 060° - 065°E","15° - 20°S; 060° - 065°E","GRID05x05"
"6215065","15° - 20°S; 065° - 070°E","15° - 20°S; 065° - 070°E","GRID05x05"
"6215070","15° - 20°S; 070° - 075°E","15° - 20°S; 070° - 075°E","GRID05x05"
"6215075","15° - 20°S; 075° - 080°E","15° - 20°S; 075° - 080°E","GRID05x05"
"6215080","15° - 20°S; 080° - 085°E","15° - 20°S; 080° - 085°E","GRID05x05"
"6215085","15° - 20°S; 085° - 090°E","15° - 20°S; 085° - 090°E","GRID05x05"
"6215090","15° - 20°S; 090° - 095°E","15° - 20°S; 090° - 095°E","GRID05x05"
"6215095","15° - 20°S; 095° - 100°E","15° - 20°S; 095° - 100°E","GRID05x05"
"6215100","15° - 20°S; 100° - 105°E","15° - 20°S; 100° - 105°E","GRID05x05"
"6215105","15° - 20°S; 105° - 110°E","15° - 20°S; 105° - 110°E","GRID05x05"
"6215110","15° - 20°S; 110° - 115°E","15° - 20°S; 110° - 115°E","GRID05x05"
"6215115","15° - 20°S; 115° - 120°E","15° - 20°S; 115° - 120°E","GRID05x05"
"6220030","20° - 25°S; 030° - 035°E","20° - 25°S; 030° - 035°E","GRID05x05"
"6220035","20° - 25°S; 035° - 040°E","20° - 25°S; 035° - 040°E","GRID05x05"
"6220040","20° - 25°S; 040° - 045°E","20° - 25°S; 040° - 045°E","GRID05x05"
"6220045","20° - 25°S; 045° - 050°E","20° - 25°S; 045° - 050°E","GRID05x05"
"6220050","20° - 25°S; 050° - 055°E","20° - 25°S; 050° - 055°E","GRID05x05"
"6220055","20° - 25°S; 055° - 060°E","20° - 25°S; 055° - 060°E","GRID05x05"
"6220060","20° - 25°S; 060° - 065°E","20° - 25°S; 060° - 065°E","GRID05x05"
"6220065","20° - 25°S; 065° - 070°E","20° - 25°S; 065° - 070°E","GRID05x05"
"6220070","20° - 25°S; 070° - 075°E","20° - 25°S; 070° - 075°E","GRID05x05"
"6220075","20° - 25°S; 075° - 080°E","20° - 25°S; 075° - 080°E","GRID05x05"
"6220080","20° - 25°S; 080° - 085°E","20° - 25°S; 080° - 085°E","GRID05x05"
"6220085","20° - 25°S; 085° - 090°E","20° - 25°S; 085° - 090°E","GRID05x05"
"6220090","20° - 25°S; 090° - 095°E","20° - 25°S; 090° - 095°E","GRID05x05"
"6220095","20° - 25°S; 095° - 100°E","20° - 25°S; 095° - 100°E","GRID05x05"
"6220100","20° - 25°S; 100° - 105°E","20° - 25°S; 100° - 105°E","GRID05x05"
"6220105","20° - 25°S; 105° - 110°E","20° - 25°S; 105° - 110°E","GRID05x05"
"6220110","20° - 25°S; 110° - 115°E","20° - 25°S; 110° - 115°E","GRID05x05"
"6225030","25° - 30°S; 030° - 035°E","25° - 30°S; 030° - 035°E","GRID05x05"
"6225035","25° - 30°S; 035° - 040°E","25° - 30°S; 035° - 040°E","GRID05x05"
"6225040","25° - 30°S; 040° - 045°E","25° - 30°S; 040° - 045°E","GRID05x05"
"6225045","25° - 30°S; 045° - 050°E","25° - 30°S; 045° - 050°E","GRID05x05"
"6225050","25° - 30°S; 050° - 055°E","25° - 30°S; 050° - 055°E","GRID05x05"
"6225055","25° - 30°S; 055° - 060°E","25° - 30°S; 055° - 060°E","GRID05x05"
"6225060","25° - 30°S; 060° - 065°E","25° - 30°S; 060° - 065°E","GRID05x05"
"6225065","25° - 30°S; 065° - 070°E","25° - 30°S; 065° - 070°E","GRID05x05"
"6225070","25° - 30°S; 070° - 075°E","25° - 30°S; 070° - 075°E","GRID05x05"
"6225075","25° - 30°S; 075° - 080°E","25° - 30°S; 075° - 080°E","GRID05x05"
"6225080","25° - 30°S; 080° - 085°E","25° - 30°S; 080° - 085°E","GRID05x05"
"6225085","25° - 30°S; 085° - 090°E","25° - 30°S; 085° - 090°E","GRID05x05"
"6225090","25° - 30°S; 090° - 095°E","25° - 30°S; 090° - 095°E","GRID05x05"
"6225095","25° - 30°S; 095° - 100°E","25° - 30°S; 095° - 100°E","GRID05x05"
"6225100","25° - 30°S; 100° - 105°E","25° - 30°S; 100° - 105°E","GRID05x05"
"6225105","25° - 30°S; 105° - 110°E","25° - 30°S; 105° - 110°E","GRID05x05"
"6230020","30° - 35°S; 020° - 025°E","30° - 35°S; 020° - 025°E","GRID05x05"
"6230025","30° - 35°S; 025° - 030°E","30° - 35°S; 025° - 030°E","GRID05x05"
"6230030","30° - 35°S; 030° - 035°E","30° - 35°S; 030° - 035°E","GRID05x05"
"6230035","30° - 35°S; 035° - 040°E","30° - 35°S; 035° - 040°E","GRID05x05"
"6230040","30° - 35°S; 040° - 045°E","30° - 35°S; 040° - 045°E","GRID05x05"
"6230045","30° - 35°S; 045° - 050°E","30° - 35°S; 045° - 050°E","GRID05x05"
"6230050","30° - 35°S; 050° - 055°E","30° - 35°S; 050° - 055°E","GRID05x05"
"6230055","30° - 35°S; 055° - 060°E","30° - 35°S; 055° - 060°E","GRID05x05"
"6230060","30° - 35°S; 060° - 065°E","30° - 35°S; 060° - 065°E","GRID05x05"
"6230065","30° - 35°S; 065° - 070°E","30° - 35°S; 065° - 070°E","GRID05x05"
"6230070","30° - 35°S; 070° - 075°E","30° - 35°S; 070° - 075°E","GRID05x05"
"6230075","30° - 35°S; 075° - 080°E","30° - 35°S; 075° - 080°E","GRID05x05"
"6230080","30° - 35°S; 080° - 085°E","30° - 35°S; 080° - 085°E","GRID05x05"
"6230085","30° - 35°S; 085° - 090°E","30° - 35°S; 085° - 090°E","GRID05x05"
"6230090","30° - 35°S; 090° - 095°E","30° - 35°S; 090° - 095°E","GRID05x05"
"6230095","30° - 35°S; 095° - 100°E","30° - 35°S; 095° - 100°E","GRID05x05"
"6230100","30° - 35°S; 100° - 105°E","30° - 35°S; 100° - 105°E","GRID05x05"
"6230105","30° - 35°S; 105° - 110°E","30° - 35°S; 105° - 110°E","GRID05x05"
"6230110","30° - 35°S; 110° - 115°E","30° - 35°S; 110° - 115°E","GRID05x05"
"6235020","35° - 40°S; 020° - 025°E","35° - 40°S; 020° - 025°E","GRID05x05"
"6235025","35° - 40°S; 025° - 030°E","35° - 40°S; 025° - 030°E","GRID05x05"
"6235030","35° - 40°S; 030° - 035°E","35° - 40°S; 030° - 035°E","GRID05x05"
"6235035","35° - 40°S; 035° - 040°E","35° - 40°S; 035° - 040°E","GRID05x05"
"6235040","35° - 40°S; 040° - 045°E","35° - 40°S; 040° - 045°E","GRID05x05"
"6235045","35° - 40°S; 045° - 050°E","35° - 40°S; 045° - 050°E","GRID05x05"
"6235050","35° - 40°S; 050° - 055°E","35° - 40°S; 050° - 055°E","GRID05x05"
"6235055","35° - 40°S; 055° - 060°E","35° - 40°S; 055° - 060°E","GRID05x05"
"6235060","35° - 40°S; 060° - 065°E","35° - 40°S; 060° - 065°E","GRID05x05"
"6235065","35° - 40°S; 065° - 070°E","35° - 40°S; 065° - 070°E","GRID05x05"
"6235070","35° - 40°S; 070° - 075°E","35° - 40°S; 070° - 075°E","GRID05x05"
"6235075","35° - 40°S; 075° - 080°E","35° - 40°S; 075° - 080°E","GRID05x05"
"6235080","35° - 40°S; 080° - 085°E","35° - 40°S; 080° - 085°E","GRID05x05"
"6235085","35° - 40°S; 085° - 090°E","35° - 40°S; 085° - 090°E","GRID05x05"
"6235090","35° - 40°S; 090° - 095°E","35° - 40°S; 090° - 095°E","GRID05x05"
"6235095","35° - 40°S; 095° - 100°E","35° - 40°S; 095° - 100°E","GRID05x05"
"6235100","35° - 40°S; 100° - 105°E","35° - 40°S; 100° - 105°E","GRID05x05"
"6235105","35° - 40°S; 105° - 110°E","35° - 40°S; 105° - 110°E","GRID05x05"
"6235110","35° - 40°S; 110° - 115°E","35° - 40°S; 110° - 115°E","GRID05x05"
"6240020","40° - 45°S; 020° - 025°E","40° - 45°S; 020° - 025°E","GRID05x05"
"6240025","40° - 45°S; 025° - 030°E","40° - 45°S; 025° - 030°E","GRID05x05"
"6240030","40° - 45°S; 030° - 035°E","40° - 45°S; 030° - 035°E","GRID05x05"
"6240035","40° - 45°S; 035° - 040°E","40° - 45°S; 035° - 040°E","GRID05x05"
"6240040","40° - 45°S; 040° - 045°E","40° - 45°S; 040° - 045°E","GRID05x05"
"6240045","40° - 45°S; 045° - 050°E","40° - 45°S; 045° - 050°E","GRID05x05"
"6240050","40° - 45°S; 050° - 055°E","40° - 45°S; 050° - 055°E","GRID05x05"
"6240055","40° - 45°S; 055° - 060°E","40° - 45°S; 055° - 060°E","GRID05x05"
"6240060","40° - 45°S; 060° - 065°E","40° - 45°S; 060° - 065°E","GRID05x05"
"6240065","40° - 45°S; 065° - 070°E","40° - 45°S; 065° - 070°E","GRID05x05"
"6240070","40° - 45°S; 070° - 075°E","40° - 45°S; 070° - 075°E","GRID05x05"
"6240080","40° - 45°S; 080° - 085°E","40° - 45°S; 080° - 085°E","GRID05x05"
"6245025","45° - 50°S; 025° - 030°E","45° - 50°S; 025° - 030°E","GRID05x05"
"8220100","20° - 40°S; 100° - 120°E","20° - 40°S; 100° - 120°E","GRID20x20"
"A100040","00° - 10°N; 040° - 060°E","00° - 10°N; 040° - 060°E","GRID10x20"
"A100060","00° - 10°N; 060° - 080°E","00° - 10°N; 060° - 080°E","GRID10x20"
"A100080","00° - 10°N; 080° - 100°E","00° - 10°N; 080° - 100°E","GRID10x20"
"A110040","10° - 20°N; 040° - 060°E","10° - 20°N; 040° - 060°E","GRID10x20"
"A110060","10° - 20°N; 060° - 080°E","10° - 20°N; 060° - 080°E","GRID10x20"
"A110080","10° - 20°N; 080° - 100°E","10° - 20°N; 080° - 100°E","GRID10x20"
"A200040","00° - 10°S; 040° - 060°E","00° - 10°S; 040° - 060°E","GRID10x20"
"A200060","00° - 10°S; 060° - 080°E","00° - 10°S; 060° - 080°E","GRID10x20"
"A200080","00° - 10°S; 080° - 100°E","00° - 10°S; 080° - 100°E","GRID10x20"
"A200100","00° - 10°S; 100° - 120°E","00° - 10°S; 100° - 120°E","GRID10x20"
"A210020","10° - 20°S; 020° - 040°E","10° - 20°S; 020° - 040°E","GRID10x20"
"A210040","10° - 20°S; 040° - 060°E","10° - 20°S; 040° - 060°E","GRID10x20"
"A210060","10° - 20°S; 060° - 080°E","10° - 20°S; 060° - 080°E","GRID10x20"
"A210080","10° - 20°S; 080° - 100°E","10° - 20°S; 080° - 100°E","GRID10x20"
"A210100","10° - 20°S; 100° - 120°E","10° - 20°S; 100° - 120°E","GRID10x20"
"A210120","10° - 20°S; 120° - 140°E","10° - 20°S; 120° - 140°E","GRID10x20"
"A220020","20° - 30°S; 020° - 040°E","20° - 30°S; 020° - 040°E","GRID10x20"
"A220040","20° - 30°S; 040° - 060°E","20° - 30°S; 040° - 060°E","GRID10x20"
"A220060","20° - 30°S; 060° - 080°E","20° - 30°S; 060° - 080°E","GRID10x20"
"A220080","20° - 30°S; 080° - 100°E","20° - 30°S; 080° - 100°E","GRID10x20"
"A220100","20° - 30°S; 100° - 120°E","20° - 30°S; 100° - 120°E","GRID10x20"
"A230020","30° - 40°S; 020° - 040°E","30° - 40°S; 020° - 040°E","GRID10x20"
"A230040","30° - 40°S; 040° - 060°E","30° - 40°S; 040° - 060°E","GRID10x20"
"A230060","30° - 40°S; 060° - 080°E","30° - 40°S; 060° - 080°E","GRID10x20"
"A230080","30° - 40°S; 080° - 100°E","30° - 40°S; 080° - 100°E","GRID10x20"
"A230100","30° - 40°S; 100° - 120°E","30° - 40°S; 100° - 120°E","GRID10x20"
"A230120","30° - 40°S; 120° - 140°E","30° - 40°S; 120° - 140°E","GRID10x20"
"A230140","30° - 40°S; 140° - 160°E","30° - 40°S; 140° - 160°E","GRID10x20"
"A240020","40° - 50°S; 020° - 040°E","40° - 50°S; 020° - 040°E","GRID10x20"
"A240040","40° - 50°S; 040° - 060°E","40° - 50°S; 040° - 060°E","GRID10x20"
"A240140","40° - 50°S; 140° - 160°E","40° - 50°S; 140° - 160°E","GRID10x20"
"IO_EAST","Indian Ocean - eastern area","Océan Indien - Est","IRREGAREA"
"IO_NORTHEAST","Indian Ocean - northeastern area (>= 77° E)","Océan Indien - Nord-Est (<= 77° E)","IRREGAREA"
"IO_NORTHWEST","Indian Ocean - northwestern area (< 77° E)","Océan Indien - Nord-Ouest (<77° E)","IRREGAREA"
"IO_SOUTHEAST","Indian Ocean - southeastern area (>= 80° E)","Océan Indien - Sud-Est (>= 80°E)","IRREGAREA"
"IO_SOUTHWEST","Indian Ocean - southwestern area (< 80° E)","Océan Indien - Sud-Ouest (< 80° E)","IRREGAREA"
"IO_WEST","Indian Ocean - western area","Océan Indien - Ouest","IRREGAREA"
"NJA_SYC","Seychelles - areas under national jurisdiction (AUNJ)","Seychelles - zones situées sous juridiction nationale (ZSJN)","IRREGAREA"
